COD_DANE_A,DPTO_CCDGO,MPIO_CCDGO,MPIO_CDPMP,CLAS_CCDGO,SETR_CCDGO,SETR_CCNCT,SECR_CCDGO,SECR_CCNCT,ZU_CCDGO,ZU_CDIVI,SETU_CCDGO,SETU_CCNCT,SECU_CCDGO,SECU_CCNCT,MANZ_CCDGO,AG_CCDGO,DATO_ANM,VERSION,AREA,LATITUD,LONGITUD,DENSIDAD,CTNENCUEST,TP3_1_SI,TP3_2_NO,TP3A_RI,TP3B_TCN,TP4_1_SI,TP4_2_NO,TP9_1_USO,TP9_2_USO,TP9_3_USO,TP9_4_USO,TP9_2_1_MI,TP9_2_2_MI,TP9_2_3_MI,TP9_2_4_MI,TP9_2_9_MI,TP9_3_1_NO,TP9_3_2_NO,TP9_3_3_NO,TP9_3_4_NO,TP9_3_5_NO,TP9_3_6_NO,TP9_3_7_NO,TP9_3_8_NO,TP9_3_9_NO,TP9_3_10_N,TP9_3_99_N,TVIVIENDA,TP14_1_TIP,TP14_2_TIP,TP14_3_TIP,TP14_4_TIP,TP14_5_TIP,TP14_6_TIP,TP15_1_OCU,TP15_2_OCU,TP15_3_OCU,TP15_4_OCU,TP16_HOG,TP19_EE_1,TP19_EE_2,TP19_EE_E1,TP19_EE_E2,TP19_EE_E3,TP19_EE_E4,TP19_EE_E5,TP19_EE_E6,TP19_EE_E9,TP19_ACU_1,TP19_ACU_2,TP19_ALC_1,TP19_ALC_2,TP19_GAS_1,TP19_GAS_2,TP19_GAS_9,TP19_RECB1,TP19_RECB2,TP19_INTE1,TP19_INTE2,TP19_INTE9,TP27_PERSO,PERSONAS_L,PERSONAS_S,TP32_1_SEX,TP32_2_SEX,TP34_1_EDA,TP34_2_EDA,TP34_3_EDA,TP34_4_EDA,TP34_5_EDA,TP34_6_EDA,TP34_7_EDA,TP34_8_EDA,TP34_9_EDA,TP51PRIMAR,TP51SECUND,TP51SUPERI,TP51POSTGR,TP51_13_ED,TP51_99_ED,CD_LC_CM,NMB_LC_CM,TP_LC_CM,Shape_Leng,Shape_Area
0583710000000000030806,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,06,227719,MANZANA,2018.0,3332.93135757,8.08252120523,-76.7189690412,0.0444053544,52.0,0.0,52.0,0.0,0.0,0.0,52.0,45.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,45.0,43.0,2.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,7.0,38.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,8.0,29.0,2.0,35.0,0.0,148.0,0.0,148.0,86.0,62.0,33.0,42.0,25.0,14.0,16.0,10.0,3.0,1.0,4.0,60.0,57.0,5.0,0.0,11.0,0.0,,,,0.00275737644738,2.72841969368e-07
0583710000000000030807,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,07,227803,MANZANA,2018.0,132.219326229,8.08244170045,-76.718636302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.000465788217485,1.0823753087e-08
0583710000000000030808,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,08,227735,MANZANA,2018.0,2273.02717112,8.08233933915,-76.718496892,0.0338755295,24.0,0.0,24.0,0.0,0.0,0.0,24.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,21.0,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,1.0,19.0,0.0,77.0,0.0,77.0,31.0,46.0,16.0,24.0,14.0,12.0,6.0,2.0,1.0,2.0,0.0,18.0,39.0,4.0,0.0,5.0,0.0,,,,0.00256100158575,1.86075614087e-07
0583710000000000030809,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,09,227785,MANZANA,2018.0,227.882196558,8.08283529358,-76.7181301416,0.052658786,5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,2.0,3.0,0.0,12.0,0.0,12.0,5.0,7.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.000562056945137,1.86550373039e-08
0583710000000000030810,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,10,227744,MANZANA,2018.0,1917.49919407,8.08260514091,-76.7171716968,0.0172099159,15.0,0.0,15.0,0.0,0.0,0.0,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,13.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.0,33.0,0.0,33.0,18.0,15.0,10.0,5.0,7.0,3.0,4.0,2.0,0.0,2.0,0.0,11.0,11.0,0.0,0.0,3.0,0.0,,,,0.00191277790827,1.56971517986e-07
0583710000000000030811,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,11,227732,MANZANA,2018.0,3007.15201368,8.08210179972,-76.7181749343,0.0365794612,33.0,0.0,33.0,0.0,0.0,0.0,33.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,10.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,35.0,31.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,32.0,0.0,32.0,0.0,0.0,32.0,0.0,32.0,0.0,110.0,0.0,110.0,53.0,57.0,24.0,33.0,17.0,13.0,13.0,3.0,5.0,2.0,0.0,37.0,50.0,4.0,0.0,10.0,0.0,,,,0.00253104309869,2.46172515986e-07
0583710000000000030812,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,12,227733,MANZANA,2018.0,1388.55352901,8.08208880772,-76.7183980641,0.0439306084,23.0,0.0,23.0,0.0,0.0,0.0,23.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,19.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,1.0,18.0,1.0,18.0,0.0,61.0,0.0,61.0,32.0,29.0,17.0,13.0,10.0,8.0,8.0,3.0,1.0,1.0,0.0,19.0,31.0,3.0,0.0,0.0,0.0,,,,0.00212412482237,1.13670314061e-07
0583710000000000030813,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,13,227720,MANZANA,2018.0,3300.79912639,8.08212127502,-76.719013971,0.0336282205,32.0,0.0,32.0,0.0,0.0,0.0,32.0,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,6.0,22.0,1.0,27.0,0.0,111.0,0.0,111.0,51.0,60.0,25.0,31.0,18.0,12.0,13.0,9.0,2.0,1.0,0.0,49.0,47.0,7.0,0.0,1.0,1.0,,,,0.00219850690636,2.70210599134e-07
0583710000000000030814,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,14,227723,MANZANA,2018.0,1987.094275,8.08208837284,-76.7198485561,0.0327110797,22.0,0.0,22.0,0.0,0.0,0.0,22.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,10.0,10.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,65.0,0.0,65.0,25.0,40.0,23.0,10.0,13.0,9.0,7.0,0.0,2.0,1.0,0.0,25.0,26.0,4.0,0.0,1.0,0.0,,,,0.00178146122349,1.6266774406e-07
0583710000000000030815,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,15,227724,MANZANA,2018.0,1841.86880122,8.08184700483,-76.7197408798,0.0124873172,7.0,0.0,7.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,23.0,0.0,23.0,9.0,14.0,4.0,11.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,3.0,0.0,,,,0.00184072738115,1.50779391545e-07
0583710000000000030816,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,16,227725,MANZANA,2018.0,577.355194486,8.08171775608,-76.7195806916,0.0329086843,7.0,0.0,7.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,19.0,0.0,19.0,12.0,7.0,5.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,,,,0.00108553970454,4.72634274345e-08
0583710000000000030817,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,17,227727,MANZANA,2018.0,886.646330405,8.081664971,-76.7192288328,0.0552644273,13.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,49.0,0.0,49.0,18.0,31.0,18.0,15.0,7.0,3.0,4.0,0.0,1.0,0.0,1.0,21.0,20.0,0.0,1.0,1.0,0.0,,,,0.0012356843573,7.25826045525e-08
0583710000000000030818,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,18,227728,MANZANA,2018.0,1469.83012387,8.08167495855,-76.7189944077,0.023812276,18.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,2.0,7.0,0.0,9.0,0.0,35.0,0.0,35.0,17.0,18.0,8.0,11.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,17.0,12.0,0.0,0.0,2.0,1.0,,,,0.00143790166079,1.20323503484e-07
0583710000000000030819,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,19,227736,MANZANA,2018.0,795.334934954,8.08157220109,-76.7186103263,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.00108004695433,6.51076533143e-08
0583710000000000030820,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,20,227734,MANZANA,2018.0,718.489930979,8.08158977008,-76.7182164798,0.0821166728,17.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,3.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,15.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,59.0,0.0,59.0,32.0,27.0,20.0,9.0,10.0,4.0,7.0,7.0,1.0,1.0,0.0,23.0,13.0,6.0,0.0,8.0,0.0,,,,0.00104746380187,5.88171684201e-08
0583710000000000030821,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,21,227743,MANZANA,2018.0,1241.85991347,8.08175674752,-76.7169766801,0.0628090173,28.0,0.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,25.0,0.0,25.0,0.0,78.0,0.0,78.0,36.0,42.0,17.0,19.0,11.0,15.0,4.0,4.0,5.0,1.0,2.0,33.0,35.0,0.0,0.0,4.0,0.0,,,,0.00173377455245,1.01661452531e-07
0583710000000000030822,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,22,227726,MANZANA,2018.0,1706.59922605,8.08150638428,-76.719603733,0.0269541905,20.0,0.0,20.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,4.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,12.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.0,46.0,0.0,46.0,23.0,23.0,14.0,11.0,6.0,8.0,2.0,2.0,3.0,0.0,0.0,23.0,16.0,3.0,0.0,1.0,0.0,,,,0.0016212461189,1.39705719311e-07
0583710000000000030823,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,23,227729,MANZANA,2018.0,1395.69748796,8.08131682922,-76.719357129,0.0494376468,17.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,19.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.0,69.0,0.0,69.0,36.0,33.0,12.0,22.0,10.0,9.0,3.0,11.0,2.0,0.0,0.0,29.0,30.0,1.0,0.0,4.0,0.0,,,,0.00227998422432,1.14254674171e-07
0583710000000000030824,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0003,058371000000000003,08,05837100000000000308,24,227737,MANZANA,2018.0,4044.49372392,8.08152974883,-76.7177396515,0.0158239831,29.0,0.0,29.0,0.0,0.0,0.0,29.0,24.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,4.0,21.0,19.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,2.0,19.0,6.0,15.0,0.0,64.0,0.0,64.0,33.0,31.0,14.0,18.0,12.0,12.0,4.0,1.0,1.0,2.0,0.0,27.0,21.0,5.0,0.0,3.0,0.0,,,,0.00500815077925,3.31091451322e-07
0583710000000000040102,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,02,081901,MANZANA,2018.0,3972.97727789,8.09159994458,-76.7296115726,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.002640994928,3.25238920041e-07
0583710000000000040103,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,03,081890,MANZANA,2018.0,9715.80518835,8.09220955674,-76.731463612,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.00356051931005,7.95361243322e-07
0583710000000000040104,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,04,081903,MANZANA,2018.0,6554.48811159,8.09146429898,-76.7303254574,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.00295163323421,5.365678239e-07
0583710000000000040109,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,09,081906,MANZANA,2018.0,6931.54534212,8.0911572885,-76.731136262,0.01139717,53.0,0.0,53.0,0.0,0.0,0.0,53.0,29.0,3.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,32.0,18.0,12.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,24.0,24.0,0.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,21.0,3.0,20.0,4.0,8.0,15.0,1.0,24.0,0.0,12.0,11.0,1.0,79.0,0.0,79.0,38.0,41.0,11.0,18.0,16.0,5.0,10.0,7.0,10.0,1.0,1.0,20.0,39.0,8.0,3.0,3.0,2.0,,,,0.00450297923254,5.67433656484e-07
0583710000000000040110,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,10,081909,MANZANA,2018.0,6762.94216636,8.09083941971,-76.731939978,0.0149343284,54.0,0.0,54.0,0.0,0.0,0.0,54.0,44.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,40.0,4.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,12.0,29.0,23.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,4.0,24.0,4.0,24.0,0.0,21.0,7.0,2.0,26.0,0.0,101.0,0.0,101.0,48.0,53.0,16.0,19.0,8.0,20.0,10.0,8.0,14.0,4.0,2.0,39.0,37.0,10.0,0.0,7.0,2.0,,,,0.00513152969846,5.53630183278e-07
0583710000000000040111,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,11,081913,MANZANA,2018.0,3593.56950551,8.09061705679,-76.7325910024,0.0294971337,39.0,0.0,39.0,0.0,0.0,0.0,39.0,33.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,11.0,2.0,0.0,0.0,0.0,26.0,1.0,0.0,7.0,26.0,24.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,9.0,17.0,11.0,15.0,0.0,26.0,0.0,9.0,17.0,0.0,106.0,0.0,106.0,52.0,54.0,18.0,23.0,21.0,14.0,13.0,7.0,3.0,5.0,2.0,28.0,49.0,10.0,0.0,10.0,0.0,,,,0.00226053713579,2.94177282448e-07
0583710000000000040112,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,12,081917,MANZANA,2018.0,4213.02800242,8.09049822346,-76.7334727285,0.0185139999,24.0,0.0,24.0,0.0,0.0,0.0,24.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,17.0,4.0,14.0,0.0,18.0,0.0,3.0,15.0,0.0,78.0,0.0,78.0,35.0,43.0,22.0,14.0,13.0,9.0,2.0,7.0,6.0,4.0,1.0,31.0,25.0,6.0,0.0,5.0,0.0,,,,0.00288278472561,3.4488697454e-07
0583710000000000040113,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,13,081823,MANZANA,2018.0,59523.5286487,8.09216263143,-76.733806134,0.0005544026,23.0,0.0,23.0,0.0,0.0,0.0,23.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,16.0,3.0,12.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,10.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,0.0,1.0,9.0,1.0,9.0,0.0,33.0,0.0,33.0,15.0,18.0,5.0,9.0,6.0,3.0,5.0,2.0,3.0,0.0,0.0,15.0,14.0,2.0,0.0,1.0,0.0,,,,0.0112624825543,4.8727339268e-06
0583710000000000040116,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,16,081869,MANZANA,2018.0,5578.5080673,8.09414386442,-76.731213007,0.0044814849,18.0,0.0,18.0,0.0,0.0,0.0,18.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,9.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,7.0,4.0,3.0,2.0,9.0,0.0,1.0,6.0,2.0,25.0,0.0,25.0,11.0,14.0,4.0,6.0,4.0,4.0,6.0,1.0,0.0,0.0,0.0,9.0,6.0,7.0,0.0,0.0,2.0,,,,0.002873769407,4.5667376026e-07
0583710000000000040117,05,837,05837,1,000,058371000,00,05837100000,000,05837000,0004,058371000000000004,01,05837100000000000401,17,081860,MANZANA,2018.0,4134.05738408,8.09473029847,-76.7313390098,0.0217703799,35.0,0.0,35.0,0.0,0.0,0.0,35.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,14.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,24.0,22.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,22.0,6.0,16.0,0.0,20.0,2.0,3.0,19.0,0.0,90.0,0.0,90.0,42.0,48.0,16.0,22.0,17.0,13.0,10.0,1.0,9.0,2.0,0.0,23.0,48.0,5.0,0.0,5.0,0.0,,,,0.00267173850108,3.38426553225e-07
